Gender,Income
Female,61950.5
Male,51348.89
Female,47833.78
Male,49165.18
Female,54439.17
Female,49278.17
Female,49194.56
Female,60659.65
Male,35815.96
Female,37484.47
Male,57769.63
Female,74158.5
Female,58764.95
Female,68642.09
Male,45656.28
Female,43629.19
Male,54565.33
Male,59536.49
Male,36884.49
Female,47867.82
Female,49729.83
Female,43211.3
Female,44377.78
Female,58430.69
Female,54696.84
Female,57984.51
Male,53368.75
Female,41267.43
Male,54231.03
Male,40479.07
Female,46882.47
Female,39637.51
Male,43891.12
Male,50904.79
Female,45425.09
Male,41168.38
Male,61377.97
Male,48804.08
Male,44720.72
Female,39176.01
Female,31280.05
Male,47779.53
Male,36217.81
Male,57120.36
Female,50294.91
Female,65583.61
Male,52230.74
Male,42733.42
Male,31199.92
Female,58065.44
Male,37010.52
Male,45918.55
Male,66740.88
Male,56109.83
Male,53898.65
Female,59443.22
Female,59070.5
Female,65809.46
Male,43978.21
Female,46233.16
Male,40776.15
Female,49673.02
Female,48677.67
Male,32450.48
Male,43460.99
Male,64391.17
Female,52442.09
Male,57153.99
Female,48794.55
Female,31129.06
Female,48713.64
Male,60416.97
Male,38143.16
Male,57470.39
Female,32981.68
Female,50201.91
Male,55445.18
Female,46878.87
Female,74724.72
Female,45068.1
Male,44215.84
Female,52044.92
Female,42450.27
Male,35586.62
Male,39023.3
Male,57579.87
Male,46950.6
Male,67020.21
Male,45587.64
Female,57105.1
Female,55108.42
Female,45438.49
Female,41211.91
Male,32681.96
Female,55531.21
Male,61982.6
Male,34100.69
Female,46295.55
Female,43330.82
Male,55513.69
Male,46713.47
Male,63229.81
Male,46156.07
Female,37636.17
Male,45311.95
Female,46413.85
Male,55261.0
Male,46264.81
Male,54400.97
Female,42095.16
Male,47053.23
Female,42149.66
Female,41533.58
Female,62748.34
Male,42848.7
Female,46523.95
Female,60446.04
Male,57500.01
Male,66412.07
Female,54828.02
Female,43996.01
Male,70571.45
Female,55820.81
Female,48453.05
Female,50574.66
Male,51792.82
Female,47631.88
Male,36241.44
Male,66267.21
Male,49781.66
Female,51834.97
Male,70781.44
Female,43167.15
Male,56554.85
Female,42077.01
Female,53210.21
Female,52015.06
Male,57906.01
Female,62081.69
Female,44204.79
Male,64166.75
Male,64874.81
Female,47500.15
Male,49934.17
Male,45056.5
Male,46945.59
Female,37965.24
Male,57775.36
Female,29497.06
Male,43029.05
Male,49538.38
Female,62997.97
Male,44547.55
Male,54278.52
Male,49190.16
Male,59451.19
Female,53755.86
Female,58302.09
Female,44493.65
Female,39859.75
Female,53671.28
Female,45122.72
Female,50303.24
Male,53172.75
Female,62419.08
Female,57865.71
Female,43189.9
Male,38549.78
Female,67073.81
Female,34173.4
Female,45474.97
Male,56452.45
Female,66387.61
Male,48103.38
Male,50273.43
Male,41249.73
Male,51266.16
Female,38498.46
Male,42497.15
Male,57638.91
Female,45664.23
Male,59172.49
Male,48464.93
Male,36311.6
Male,61683.65
Male,36846.74
Male,43982.12
Female,48003.01
Female,60058.29
Female,44735.15
Female,40732.83
Male,51626.73
Male,47860.34
Male,45326.09
Female,52164.85
Female,37964.04
Male,32781.59
Male,71387.3
Female,51041.86
Female,51741.81
Female,42180.11
Female,58976.99
Male,44665.15
Female,22138.52
Female,44329.67
Male,47185.87
Male,48299.16
Male,48009.88
Female,43550.85
Female,42584.79
Female,47020.21
Female,33545.24
Male,30424.04
Male,50980.55
Female,51147.35
Female,58794.01
Female,47444.35
Male,38063.73
Female,30603.53
Male,41098.04
Female,54225.2
Male,64414.49
Male,50540.85
Female,37864.1
Male,41200.79
Male,41512.94
Female,45940.11
Male,61208.95
Female,61989.09
Male,48277.44
Male,51830.7
Male,42024.42
Male,32900.92
Female,67883.38
Female,26775.13
Female,31641.6
Male,67964.06
Male,50166.15
Female,38740.85
Female,56827.04
Female,57730.53
Female,36673.14
Male,44671.55
Female,58762.46
Male,41830.94
Female,52821.64
Male,64248.12
Female,26075.15
Female,46587.52
Male,52616.36
Male,32079.51
Female,44703.89
Male,60444.99
Female,42956.85
Male,35156.74
Female,61308.32
Female,54445.02
Female,49311.44
Female,49016.08
Female,60282.82
Female,52945.28
Female,56456.12
Female,43074.34
Male,30826.45
Male,56219.14
Male,61009.28
Female,47754.38
Female,58877.57
Female,46647.87
Male,49093.01
Male,67524.29
Male,47084.8
Male,46494.31
Male,31300.2
Female,56900.73
Male,42901.59
Female,51472.25
Female,46849.61
Female,45542.07
Male,48822.71
Male,49591.48
Female,61760.79
Male,65202.12
Male,56507.15
Female,62715.56
Female,58541.47
Female,54946.14
Female,64551.43
Female,36915.25
Male,43155.38
Female,41790.98
Male,46986.12
Male,56859.0
Female,38848.97
Female,55027.99
Male,44129.39
Female,46529.36
Male,52004.16
Female,66812.48
Female,42876.53
Male,49199.07
Male,39217.75
Female,42780.52
Female,39126.59
Female,52447.85
Male,54253.09
Female,56870.49
Female,42463.5
Female,55079.43
Female,51131.0
Male,49422.48
Male,37585.77
Male,51532.53
Female,51849.57
Female,51017.28
Female,54000.51
Male,56945.96
Male,39019.77
Male,47833.04
Male,55157.68
Female,47316.05
Male,59594.24
Male,50901.78
Female,30450.77
Male,58394.29
Female,48828.97
Female,32302.89
Female,47477.1
Female,37316.36
Female,57531.31
Male,49641.59
Male,40762.55
Female,58108.48
Male,54585.26
Female,47642.35
Male,37544.03
Male,41575.26
Male,41425.42
Male,57464.97
Male,33191.03
Male,49527.65
Male,47497.16
Female,60355.39
Female,52327.37
Female,55352.1
Male,44746.4
Male,37690.02
Female,46745.24
Female,57771.62
Male,57748.91
Female,45694.12
Female,41392.56
Female,39433.21
Female,48633.73
Male,51365.51
Female,64731.92
Female,51233.31
Female,56137.66
Female,42195.32
Male,50417.01
Female,51400.78
Female,48594.69
Female,49781.81
Female,51262.18
Female,54810.37
Male,61691.18
Female,27344.52
Female,61137.38
Male,32891.92
Female,53087.63
Male,73556.29
Female,49574.6
Male,51800.19
Male,46897.4
Female,56672.62
Male,53622.09
Female,43239.53
Male,48856.47
Male,38815.63
Female,48810.59
Male,45806.28
Female,51365.41
Male,42900.86
Male,47855.68
Female,50087.73
Female,50784.18
Male,52742.84
Female,48258.32
Female,42133.06
Male,50820.73
Male,48211.42
Female,60246.46
Male,61507.42
Female,36279.2
Female,56171.55
Female,58177.44
Female,36541.69
Female,55794.73
Female,58959.55
Male,40503.53
Female,47636.58
Male,51863.2
Female,55704.58
Male,40115.61
Male,61570.07
Male,29706.52
Female,63237.46
Male,55502.67
Male,43782.28
Female,58644.06
Male,39522.01
Male,51149.36
Female,52385.05
Male,52361.35
Male,41602.82
Female,45039.23
Male,51267.45
Male,42732.56
Male,52714.53
Male,43858.74
Female,60000.0
Female,65626.85
Female,47025.36
Female,59202.59
Male,47876.95
Female,40635.69
Female,45742.82
Male,50855.7
Male,32130.42
Male,56256.57
Female,50860.21
Male,60005.44
Male,56081.38
Male,51199.48
Female,46441.65
Female,65228.62
Female,71698.73
Female,46608.51
Female,60422.93
Female,42932.5
Female,44123.14
Male,46137.55
Male,56846.83
Male,39250.87
Female,65499.64
Female,59378.72
Male,56615.15
Male,47061.85
Female,58294.88
Female,20826.37
Female,54409.01
Female,51601.22
Female,31137.84
Female,54062.53
Female,55908.92
Female,31462.67
Male,38132.29
Female,70643.89
Female,48136.46
Female,59756.26
Male,61268.02
Male,53939.37
Female,60172.41
Male,28871.12
Male,47694.71
Male,19194.01
Female,32539.06
Female,44539.86
Female,43346.16
Female,50414.1
Female,49793.49
Female,51337.42
Female,51747.1
Male,53329.23
Female,40409.55
Female,42752.08
Female,49631.22
Female,49786.57
Female,39180.73
Female,60815.59
Female,57248.01
Female,41402.83
Male,47916.34
Male,70095.4
Female,51605.77
Female,53956.86
Male,43910.64
Female,46868.88
Female,65113.26
Male,51132.94
Female,49290.72
Female,50076.41
Female,75453.83
Male,50398.08
Male,41699.23
Female,43446.49
Male,57807.56
Male,35715.19
Male,54505.83
Female,42761.82
Male,31412.3
Male,40199.28
Male,50275.34
Female,63951.67
Male,59133.29
Male,47063.1
Female,59721.87
Male,46432.2
Male,35334.88
Male,50210.88
Female,34940.66
Female,57914.08
Male,58058.8
Male,41200.3
Male,51455.98
Male,51360.49
Male,58719.63
Male,37549.32
Female,55994.88
Male,36832.31
Male,57771.89
Male,60626.97
Female,43304.09
Male,62191.29
Female,34259.67
Male,60995.83
Male,64384.56
Male,53458.15
Male,48044.74
Male,53124.2
Male,43962.42
Female,76246.27
Male,44134.69
Male,63174.01
Male,42587.73
Female,65968.08
Male,70123.29
Female,53859.91
Male,52866.57
Male,40434.21
Female,39243.32
Female,52979.15
Male,64581.92
Female,44517.98
Female,72079.29
Male,43898.54
Male,52293.92
Male,52320.16
Female,48984.66
Male,29561.72
Male,43809.27
Female,51996.39
Female,49040.15
Male,56362.03
Female,57568.36
Female,47599.22
Female,40375.7
Male,65483.18
Male,36445.38
Male,44046.93
Female,41500.4
Male,57464.58
Male,63170.22
Female,48263.07
Female,52297.77
Male,54287.72
Female,68040.04
Male,32264.27
Male,57442.22
Male,53765.25
Female,46291.6
Female,53262.27
Male,57408.29
Male,55831.63
Male,71585.01
Male,51274.82
Female,50269.05
Male,48187.01
Male,55529.79
Female,49679.42
Male,50132.09
Male,50178.3
Male,48653.91
Male,43913.27
Male,54181.07
Female,47149.52
Female,56136.8
Female,51107.68
Female,46134.25
Male,65648.3
Female,48976.87
Female,56228.23
Female,43000.17
Female,29744.61
Female,44330.01
Female,28625.51
Female,47631.37
Female,64686.47
Male,40947.15
Female,28939.56
Male,65002.57
Female,45246.45
Female,49842.62
Female,57882.8
Male,55231.73
Male,57505.12
Female,59004.29
Male,32538.85
Female,35856.52
Male,61711.7
Male,42182.61
Male,43273.54
Female,37371.57
Male,45950.52
Male,46506.84
Female,40625.39
Male,39469.17
Female,53186.63
Female,41923.31
Male,43936.88
Female,28137.22
Male,69382.0
Male,59418.24
Female,45051.94
Male,41009.19
Male,50108.89
Female,49834.66
Female,37240.33
Male,24494.64
Female,44739.24
Female,34366.25
Female,51713.8
Female,51780.82
Male,40267.87
Male,44654.16
Female,67630.42
Male,57751.29
Female,45477.47
Female,72919.59
Male,38030.63
Male,41873.05
Male,48894.86
Male,34689.93
Female,67903.09
Female,51831.52
Male,42100.51
Female,54477.87
Male,51460.56
Male,46953.49
Male,37914.85
Female,35637.88
Female,71868.01
Male,36472.65
Male,66979.66
Male,41552.41
Male,57900.33
Female,54654.33
Female,56654.19
Male,57320.14
Male,33884.34
Female,43236.54
Male,36319.52
Female,51893.01
Female,36766.56
Male,30189.53
Female,47625.23
Female,27909.21
Female,52587.38
Female,37423.7
Male,41594.2
Female,27195.84
Female,66501.02
Female,35370.85
Male,46359.99
Male,32082.61
Male,41643.32
Female,67518.22
Male,52974.77
Male,42763.69
Male,49658.27
Female,44394.41
Male,49075.79
Male,57438.69
Male,46689.02
Female,52199.91
Female,52364.95
Male,46738.54
Male,42640.74
Male,44748.17
Female,56991.85
Female,57824.17
Male,38622.06
Female,47390.11
Male,42470.78
Female,57999.52
Male,45287.97
Female,72009.24
Male,52178.97
Female,61819.96
Male,39853.89
Male,50117.22
Male,56161.73
Male,39667.0
Female,50203.43
Male,60518.59
Female,46725.5
Female,41482.47
Male,68029.59
Male,38282.55
Male,51558.91
Male,42917.24
Female,40631.66
Female,57416.57
Female,47944.64
Female,54058.86
Male,27448.54
Female,55031.2
Male,42794.04
Male,31211.48
Female,68847.4
Female,56010.14
Female,52272.77
Female,62494.19
Female,52475.69
Female,42013.86
Male,48250.32
Male,43216.34
Male,44996.47
Female,37422.96
Male,40299.79
Male,58945.86
Male,53320.75
Male,44969.87
Male,39719.68
Male,45946.03
Female,33161.5
Female,51266.31
Female,59454.71
Male,73669.73
Female,38967.41
Female,59038.02
Male,42927.89
Female,38715.44
Male,38711.02
Female,51407.36
Male,40692.06
Male,43931.54
Female,45595.99
Male,42600.32
Female,41874.15
Male,25708.4
Female,50869.53
Female,50676.71
Male,42026.55
Female,53603.84
Female,63969.08
Female,50235.8
Male,63302.58
Male,72381.32
Female,75305.25
Female,38117.64
Male,38169.37
Male,45555.7
Female,51287.15
Male,65866.52
Male,56272.41
Female,37967.13
Male,43883.43
Male,49580.0
Male,35108.4
Female,50136.68
Male,38115.64
Female,33492.79
Male,40530.15
Male,54110.21
Female,54041.16
Female,50966.54
Female,59916.14
Female,58855.83
Male,52043.81
Female,50663.82
Female,51295.47
Female,48523.55
Male,28256.57
Male,61354.85
Female,53975.23
Female,37836.73
Female,64278.17
Female,44100.2
Male,48922.31
Female,60235.76
Male,52201.39
Female,63353.76
Female,46478.99
Male,66911.73
Female,42221.97
Female,63176.22
Female,27348.91
Female,38998.08
Male,52979.66
Female,45995.55
Female,49252.51
Male,50416.51
Female,38090.97
Male,38840.7
Female,52321.22
Female,43336.67
Female,63410.34
Male,48080.53
Male,57187.51
Female,54428.52
Male,43988.39
Female,30196.71
Male,61849.41
Female,40210.91
Male,45962.42
Female,48491.58
Male,49489.88
Male,59619.59
Male,50058.24
Male,48726.46
Female,60184.56
Female,56006.52
Male,42644.3
Female,38528.45
Male,41763.0
Female,49507.8
Male,37539.46
Female,50907.53
Female,48708.02
Male,24574.81
Male,35938.25
Male,21142.5
Male,46560.97
Male,60740.14
Female,31093.42
Male,36777.13
Female,48362.62
Male,39362.47
Female,39313.27
Female,55415.94
Male,45051.05
Male,35132.75
Female,29122.84
Female,72084.08
Male,61283.09
Female,45483.67
Female,50878.58
Female,45114.69
Female,55104.57
Female,41457.86
Female,44568.27
Male,54554.01
Male,64538.59
Male,57414.15
Male,62339.14
Female,46875.83
Male,43769.9
Female,30616.19
Female,50721.98
Male,53790.47
Male,46999.95
Female,42232.99
Male,62434.03
Male,56318.04
Female,63128.25
Female,40464.21
Female,42917.66
Female,62031.77
Female,49526.53
Female,44308.96
Male,45004.85
Male,49889.19
Male,60029.52
Female,48394.87
Female,57905.33
Male,54673.78
Male,41216.61
Male,41208.71
Female,45497.33
Male,36631.62
Male,44858.61
Male,65134.33
Female,49686.1
Male,42335.47
Male,69157.45
Female,40693.83
Female,40381.17
Female,62294.86
Female,56613.18
Female,48699.41
Male,58319.09
Male,53006.0
Female,38138.08
Female,26024.15
Female,44326.55
Female,60849.25
Male,45715.3
Male,54600.97
Female,51844.85
Female,33065.0
Female,45936.04
Female,53588.79
Male,42128.54
Female,46374.62
Female,53917.47
Male,50726.3
Female,60469.1
Male,53836.71
Female,40441.5
Female,45224.53
Male,50202.96
Female,63384.15
Male,45264.74
Male,32674.31
Male,54405.67
Female,42444.02
Female,37146.99
Male,50188.03
Female,59728.68
Female,44261.19
Female,54965.74
Male,56819.14
Male,57917.96
Female,42677.28
Male,38789.18
Female,40152.47
Female,57909.75
Female,56673.93
Male,40428.49
Male,71326.44
Female,39236.36
Male,59994.64
Female,65196.65
Male,51097.58
Male,42302.76
Male,42521.22
Female,47379.1
Female,60808.71
Female,38001.24
Male,31612.34
Female,53620.55
Female,55816.13
Female,69679.69
Female,36176.81
Male,48651.93
Male,61618.37
Female,51208.62
Male,48045.61
Male,57899.05
Male,44006.11
Male,58514.11
Male,37464.37
Female,34805.68
Male,47264.12
Female,24367.1
Female,50847.0
Female,32674.39
Male,52824.21
Male,51854.59
Male,49320.38
Male,54364.09
Female,52041.97
Female,47069.99
Female,68310.07
Male,53933.11
Female,57719.08
Female,60730.8
Female,56681.49
Male,70628.33
Female,51660.07
Female,49930.39
Male,43504.28
Female,47437.26
Male,42687.75
Female,56772.12
Male,40876.84
Male,50737.92
Male,55595.47
Female,51503.24
Female,41040.85
Male,56989.45
Male,49146.6
Male,21272.88
Male,40166.48
Male,64011.32
Male,64843.22
Male,55261.11
Male,57840.69
Male,42217.06
Male,47398.56
Male,62353.67
Male,54259.15
Female,50649.48
Male,48131.91
Female,61744.72
Female,61220.32
Female,56496.72
Male,50662.75
Female,46432.44
Male,56930.14
Female,38980.9
Male,41054.3
Male,35489.09
Female,62352.3
Female,42793.33
Male,54040.08
Female,48744.42
Male,78975.39
Male,54419.05
Male,31378.59
Female,61754.36
Male,46128.49
Male,47990.72
Male,43274.88
Male,51956.13
Female,51825.13
Female,43545.23
Female,44918.55
Female,51012.86
Male,26572.69
Male,35585.03
Male,66699.92
Male,53278.21
Male,44750.91
Male,33039.17
Female,49436.84
Male,59851.92
Male,76392.06
Male,68920.56
Female,41130.62
Male,45042.0
Male,35285.01
Male,41583.45
Female,47871.57
Male,46328.63
Male,70545.67
Female,36846.43
Male,49549.06
Female,29365.4
Male,53308.91
Female,36582.95
Male,61026.26
Male,47089.74
Female,35980.16
Male,28972.98
Male,40213.63
Female,52393.81
Male,54215.14
Female,45015.62
Male,59257.97
Female,38642.57
Male,20729.4
Male,52825.54
Female,62900.96
Male,62993.34
Female,37001.91
Female,44553.07
Female,57238.2
Male,43728.94
Male,51053.85
Male,42835.6
Female,39106.11
Female,41036.26
Female,59557.25
Male,50137.83
Female,62718.82
Male,55204.21
Male,66064.65
Male,58180.68
Male,57593.41
Male,48795.12
Male,80092.07
Male,51126.98
Male,30265.77
Female,52680.34
Male,40177.08
Male,60170.22
Female,57258.17
Female,48084.86
Female,41121.07
Female,51464.26
Male,43587.66
Female,57878.04
Female,55560.16
Female,79359.67
Female,45548.85
Male,46965.74
Female,48452.24
Female,48890.14
Female,60270.79
Female,47236.54
Male,69723.82
Female,55822.75
Female,45142.64
Female,42587.54
Male,60408.72
Female,50285.2
Female,50090.6
Male,44015.2
Female,49385.54
Male,43610.45
Male,63617.11
Female,57170.6
Female,48252.31
Male,48105.32
Male,50921.74
Female,49944.6
Male,40430.64
Male,30992.26
Female,42022.99
Male,48714.83
Male,42621.67
Male,58193.38
Male,47708.47
Male,68735.74
Male,44385.06
Female,51407.17
Male,47111.38
Female,54397.78
Female,60657.51
Female,56082.81
Female,29692.04
Female,54998.62
Female,39891.22
Female,46902.31
Female,56893.29
Male,38802.39
Female,61559.48
Female,46466.14
Female,71709.37
Male,50686.78
Female,67053.43
Male,61976.79
Female,43888.95
Female,36983.09
Male,51136.27
Female,44173.57
Male,65797.19
Male,47531.41
Female,46995.96
Female,36041.02
Male,54192.17
Male,38257.78
Female,54424.37
Female,55800.92
Female,42503.25
Male,59565.8
Female,47251.25
Male,35287.56
Female,65452.87
Male,40765.29
Male,55070.71
Female,54257.94
Male,53891.85
Male,53718.62
Male,40298.12
Male,66913.5
Male,59562.49
Female,54750.57
Female,36670.24
Male,40216.32
Female,56574.57
Male,29963.16
Male,53387.04
Female,36688.23
Male,41319.68
Male,35889.32
Male,52461.06
Female,61163.61
Female,53480.18
Male,54578.33
Male,51679.59
Male,56826.94
Male,54670.86
Male,22849.02
Female,59063.07
Female,58011.52
Female,46376.87
Female,30257.93
Male,52424.74
Male,53266.61
Female,45595.17
Female,51867.0
Male,60718.4
Female,73975.22
Male,51469.04
Male,53339.14
Male,41762.11
Female,44986.08
Female,48639.57
Female,61777.18
Female,58189.58
Female,69293.53
Male,35097.74
Female,36762.65
Male,61020.83
Male,64488.6
Male,50331.28
Female,5343.96
Female,42564.71
Female,53354.94
Female,41005.87
Female,51851.26
Female,68985.55
Female,64261.33
Female,58088.92
Male,49355.51
Female,45053.32
Male,57577.51
Male,50253.95
Male,50597.04
Male,34487.84
Female,42854.7
Female,57518.6
Male,38989.33
Male,52657.07
Male,54125.04
Female,54708.88
Male,55602.64
Male,56277.26
Female,43762.07
Male,35323.45
Female,41264.65
Female,57299.21
Male,37991.53
Male,39593.89
Male,39538.56
Female,31540.26
Female,38529.96
Female,60003.97
Male,42832.35
Male,32510.62
Male,44883.56
Male,55105.47
Male,31692.27
Male,59533.1
Female,35590.19
Female,46045.16
Female,45917.35
Male,44385.6
Female,49351.98
Female,57785.6
Female,49591.98
Male,43943.26
Male,54573.49
Female,52072.64
Male,43304.96
Male,50423.01
Male,42476.57
Male,41342.61
Female,58058.01
Male,54469.59
Female,57703.8
Female,56351.29
Male,41127.81
Male,60012.82
Male,47023.93
Female,59292.18
Female,48748.83
Female,53131.63
Female,53432.28
Female,58132.0
Female,33654.54
Female,34236.02
Male,56717.11
Female,53563.62
Female,42243.56
Female,53643.09
Female,35920.4
Male,82642.9
Female,63115.71
Female,56223.03
Male,50756.3
Male,43812.72
Female,36898.14
Female,48861.77
Female,41402.39
Female,41985.58
Female,35832.43
Female,52496.63
Male,46230.06
Male,55350.72
Female,54570.99
Female,52294.65
Female,76594.4
Male,58237.06
Female,37394.34
Male,54587.36
Male,49459.81
Female,36584.69
Male,35783.67
Female,54532.03
Male,56975.48
Female,39537.43
Female,59701.67
Male,52849.14
Male,61958.59
Male,60896.2
Female,48415.63
Male,66356.0
Male,38758.84
Female,73902.95
Female,41212.14
Male,49519.97
Male,44328.12
Male,46232.09
Female,79235.54
Female,45372.79
Male,58511.08
Female,47645.97
Male,59365.5
Male,44558.4
Female,52561.32
Male,56286.98
Male,42781.89
Female,77577.26
Male,56809.41
Male,47740.29
Female,43027.65
Male,50917.23
Male,37840.02
Female,67822.95
Female,54312.54
Female,49120.14
Male,60459.78
Female,42784.85
Male,38440.4
Female,48698.67
Male,51275.44
Male,55305.86
Female,35237.22
Male,45436.83
Male,19165.35
Female,38176.51
Male,57152.62
Male,59610.26
Male,38579.95
Female,46753.95
Female,50256.06
Female,60781.1
Female,65290.95
Female,51530.82
Female,47393.83
Female,35563.06
Female,51080.69
Male,70749.23
Male,62901.93
Male,51748.58
Male,53033.78
Female,43114.84
Male,46428.64
Male,51475.99
Male,51506.34
Male,60107.5
Male,59620.83
Female,55205.67
Female,40008.54
Male,40385.85
Male,41121.09
Male,52355.2
Male,29736.79
Female,49937.25
Male,64086.43
Female,56668.26
Male,46492.72
Female,43017.45
Female,58057.15
Female,53060.55
Male,47535.68
Male,44109.69
Female,50763.83
Male,46969.63
Male,57843.8
Female,62411.69
Male,36327.5
Female,37741.8
Male,63480.56
Male,51658.19
Female,38683.49
Female,59832.52
Female,53416.85
Female,72032.46
Male,47646.98
Male,61087.04
Male,35511.66
Female,63960.28
Male,59441.6
Male,66043.47
Male,61105.8
Female,49009.52
Female,38288.73
Male,43979.47
Male,32388.5
Female,40791.01
Female,54258.61
Female,49522.47
Female,47764.1
Male,42068.97
Female,32276.01
Male,51820.83
Female,53791.6
Male,40084.36
Male,44665.6
Female,65421.33
Male,61594.98
Male,35155.75
Male,49153.64
Female,64549.56
Female,47835.79
Female,47310.57
Male,60927.38
Male,59870.69
Male,59353.03
Male,47380.15
Female,56628.88
Male,64947.46
Male,49501.26
Male,45965.9
Female,62300.73
Male,70454.4
Female,71150.05
Female,46254.89
Male,47259.6
Male,39708.38
Male,51180.52
Male,39258.81
Female,44733.67
Female,57011.3
Female,53899.77
Female,31892.79
Female,65702.92
Female,39130.04
Female,40390.66
Female,37610.78
Female,43387.17
Female,41031.94
Male,41275.67
Male,25357.28
Male,51299.27
Female,52320.65
Male,72444.07
Female,54863.41
Female,45034.11
Male,37992.85
Female,49037.24
Male,54487.23
Female,44966.51
Female,50610.16
Male,68973.54
Male,46158.9
Male,31132.24
Male,58734.87
Male,53143.21
Male,32910.08
Female,54276.44
Female,40021.36
Female,54413.22
Female,69072.64
Male,48230.31
Female,60832.71
Female,37715.13
Male,34805.81
Female,70173.7
Male,53078.15
Male,56366.7
Male,61520.22
Female,44721.85
Male,58251.16
Female,56735.44
Female,37051.95
Female,65129.85
Male,63068.61
Male,37162.83
Male,52002.86
Female,47689.2
Female,64183.07
Male,35893.88
Female,86024.15
Male,48255.16
Male,57384.45
Female,63874.98
Female,48040.01
Male,48850.58
Female,44971.69
Male,41145.34
Male,52718.59
Female,48647.33
Male,44906.26
Female,45490.36
Male,55762.33
Female,42024.36
Female,47530.35
Male,58986.67
Female,52472.25
Female,39504.41
Male,49761.29
Female,54370.22
Male,59892.72
Female,42446.21
Male,44414.7
Male,43048.4
Male,43544.8
Male,54050.05
Female,55944.89
Male,60509.03
Female,49088.25
Male,35946.77
Female,56694.7
Male,51591.44
Female,50599.69
Female,37165.97
Male,48041.64
Male,38063.45
Male,54819.65
Female,45701.06
Female,44804.66
Female,34628.45
Female,60270.96
Male,47414.35
Male,50869.81
Male,42645.1
Male,33494.25
Female,44683.74
Female,46284.59
Male,52927.6
Female,46449.68
Male,42816.51
Female,34966.61
Female,50484.53
Female,42034.4
Female,63208.07
Female,51501.47
Female,55621.03
Male,47512.11
Female,52012.8
Male,41092.85
Male,38217.81
Male,50151.31
Male,55703.92
Male,30541.88
Male,45008.97
Female,68421.22
Female,54792.28
Female,65376.46
Male,43659.55
Male,45420.94
Male,59667.33
Female,56235.2
Female,49056.15
Female,37374.84
Male,61568.52
Male,75102.28
Male,34281.34
Female,64036.19
Male,45316.99
Male,46665.31
Male,52696.39
Male,37944.77
Female,49628.62
Female,33887.46
Male,54760.82
Male,72337.22
Female,43604.69
Female,48312.57
Male,48805.22
Female,59864.69
Female,54055.72
Male,59203.46
Female,44937.65
Female,54335.69
Female,16321.94
Female,56674.63
Male,37822.07
Female,46724.06
Female,57452.51
Male,34639.1
Female,60894.33
Male,48756.95
Male,64531.15
Female,40971.56
Female,31872.12
Female,49710.53
Female,55870.76
Female,56709.37
Male,38645.12
Female,33753.67
Male,46876.76
Female,55164.44
Male,54657.87
Female,65721.26
Female,46265.45
Female,31551.04
Female,61966.66
Female,51951.95
Male,52821.88
Female,57670.9
Female,62636.44
Female,49769.8
Male,61765.52
Female,55521.36
Male,43444.18
Female,47667.62
Male,56167.44
Female,42911.75
Female,58864.59
Male,51581.84
Female,53816.18
Male,64405.05
Female,53565.67
Female,50714.12
Male,49174.12
Female,48653.43
Male,53122.99
Male,63633.23
Female,43882.24
Female,43125.43
Female,62850.4
Male,44338.53
Male,52160.95
Female,44082.03
Male,33205.16
Male,51982.25
Male,61151.68
Male,49379.45
Female,35183.41
Female,51090.71
Female,42440.49
Male,23804.95
Male,49191.16
Male,55176.84
Male,61777.05
Female,67568.55
Male,56509.36
Male,59335.67
Female,37154.35
Female,66218.26
Female,62673.6
Male,46328.85
Male,56816.6
Male,55810.68
Male,64702.14
Male,48488.92
Male,42537.67
Female,45100.02
Male,58967.96
Female,30801.3
Female,20029.27
Female,58942.49
Male,52748.05
Male,50184.63
Female,36944.53
Male,32901.1
Male,43654.71
Female,53616.95
Male,44142.44
Male,59001.0
Male,40459.41
Male,44806.55
Female,57032.01
Female,46230.85
Male,46726.5
Male,43565.12
Male,41710.59
Female,53541.77
Male,54837.06
Male,52271.48
Female,43838.16
Male,47985.08
Female,65959.35
Male,35789.17
Female,68858.91
Male,50997.2
Male,48198.74
Female,59533.78
Female,29327.34
Female,63803.2
Female,68577.26
Female,60879.73
Male,28977.15
Female,57641.68
Female,66459.99
Female,65427.49
Female,35919.11
Male,60163.57
Male,67955.7
Male,50294.66
Male,35472.99
Male,58286.53
Female,60538.58
Male,48607.92
Male,38092.77
Female,59818.72
Female,42311.91
Male,53973.47
Male,65581.66
Female,33412.02
Male,59077.64
Female,47934.18
Female,48193.47
Male,55143.16
Male,42286.16
Male,38249.81
Female,32158.05
Female,62317.63
Male,46283.28
Male,55699.4
Male,45149.68
Female,38382.39
Female,56523.13
Female,53279.63
Male,47631.01
Female,53018.96
Female,40395.15
Male,60606.0
Female,62923.95
Male,57593.05
Female,46280.14
Male,50593.47
Male,65688.36
Female,62811.66
Male,69938.69
Female,42194.81
Male,41297.88
Male,51343.7
Male,54068.96
Female,48577.11
Male,46103.16
Male,62673.95
Female,49092.68
Male,37847.89
Male,39003.11
Male,52470.64
Male,80026.52
Female,40240.56
Male,46851.26
Male,74048.05
Female,45157.19
Male,54554.61
Male,68759.11
Female,40485.21
Female,46907.4
Female,45156.34
Female,34821.05
Male,65693.66
Female,44145.96
Male,41237.54
Female,45555.66
Male,59288.31
